user_id,level_id,action_timestamp,action_type,dwell_time,dropout_flag,information_density,user_familiarity
user_029,5,2026-07-10 13:46:43,exit,1.95,0,2,3
user_030,1,2026-07-10 13:47:13,enter,4.49,0,6,4
user_030,1,2026-07-10 13:47:17,click,5.72,0,4,4
user_030,1,2026-07-10 13:47:23,click,3.69,0,4,4
user_030,2,2026-07-10 13:47:27,click,4.98,0,6,4
user_030,3,2026-07-10 13:47:32,click,5.0,0,6,4
user_030,4,2026-07-10 13:47:37,click,8.44,0,6,4
user_030,4,2026-07-10 13:47:45,click,5.05,0,2,4
user_030,5,2026-07-10 13:47:50,click,9.5,0,8,4
user_030,5,2026-07-10 13:48:00,click,8.6,0,3,4
user_030,5,2026-07-10 13:48:08,click,5.23,0,1,4
user_030,5,2026-07-10 13:48:14,exit,0.98,0,1,4
user_031,1,2026-07-10 13:49:14,enter,2.05,0,6,3
user_031,1,2026-07-10 13:49:16,click,2.25,0,6,3
user_031,2,2026-07-10 13:49:18,click,2.37,0,7,3
user_031,2,2026-07-10 13:49:20,click,4.69,0,4,3
user_031,2,2026-07-10 13:49:25,exit,0.89,1,4,3
user_032,4,2026-07-10 13:49:41,enter,2.98,0,6,3
user_032,4,2026-07-10 13:49:44,click,2.74,0,10,3
user_032,4,2026-07-10 13:49:47,click,3.39,0,3,3
user_032,5,2026-07-10 13:49:50,click,2.27,0,7,3
user_032,5,2026-07-10 13:49:52,click,3.58,0,4,3
user_032,5,2026-07-10 13:49:56,click,2.3,0,6,3
user_032,5,2026-07-10 13:49:58,exit,0.3,0,6,3
user_033,5,2026-07-10 13:50:39,enter,2.95,0,6,1
user_033,5,2026-07-10 13:50:42,click,4.53,0,6,1
user_033,5,2026-07-10 13:50:47,click,5.28,0,4,1
user_033,5,2026-07-10 13:50:52,click,5.27,0,8,1
user_033,5,2026-07-10 13:50:57,click,4.75,0,10,1
user_033,5,2026-07-10 13:51:02,exit,0.64,0,10,1
user_034,4,2026-07-10 13:51:25,enter,3.82,0,6,1
user_034,4,2026-07-10 13:51:29,click,4.37,0,7,1
user_034,5,2026-07-10 13:51:33,click,4.18,0,7,1
user_034,5,2026-07-10 13:51:37,exit,1.1,0,7,1
user_035,2,2026-07-10 13:52:12,enter,3.42,0,6,3
user_035,2,2026-07-10 13:52:16,click,5.19,0,1,3
user_035,2,2026-07-10 13:52:21,click,3.33,0,4,3
user_035,3,2026-07-10 13:52:24,click,5.14,0,9,3
user_035,4,2026-07-10 13:52:29,click,6.57,0,6,3
user_035,4,2026-07-10 13:52:36,click,5.06,0,3,3
user_035,5,2026-07-10 13:52:41,click,6.6,0,7,3
user_035,5,2026-07-10 13:52:48,click,5.3,0,4,3
user_035,5,2026-07-10 13:52:53,exit,0.95,0,4,3
user_036,3,2026-07-10 13:53:20,enter,4.86,0,6,5
user_036,3,2026-07-10 13:53:25,click,3.24,0,6,5
user_036,4,2026-07-10 13:53:28,click,5.44,0,3,5
user_036,5,2026-07-10 13:53:33,click,5.12,0,1,5
user_036,5,2026-07-10 13:53:39,exit,0.72,0,1,5
user_037,1,2026-07-10 13:54:15,enter,2.8,0,6,1
user_037,1,2026-07-10 13:54:18,click,3.56,0,3,1
user_037,2,2026-07-10 13:54:22,exit,1.05,1,3,1
user_038,5,2026-07-10 13:54:49,enter,3.62,0,6,2
user_038,5,2026-07-10 13:54:52,click,7.8,0,8,2
user_038,5,2026-07-10 13:55:00,click,7.73,0,5,2
user_038,5,2026-07-10 13:55:08,click,5.71,0,1,2
user_038,5,2026-07-10 13:55:14,exit,1.01,0,1,2
user_039,1,2026-07-10 13:55:32,enter,3.32,0,6,1
user_039,1,2026-07-10 13:55:35,click,4.17,0,4,1
user_039,1,2026-07-10 13:55:39,click,3.34,0,3,1
user_039,2,2026-07-10 13:55:42,click,5.25,0,10,1
user_039,2,2026-07-10 13:55:48,click,5.77,0,5,1
user_039,2,2026-07-10 13:55:53,click,7.03,0,7,1
user_039,2,2026-07-10 13:56:00,click,4.8,0,4,1
user_039,3,2026-07-10 13:56:05,click,4.39,0,2,1
user_039,4,2026-07-10 13:56:10,click,6.19,0,4,1
user_039,4,2026-07-10 13:56:16,exit,1.49,1,4,1
user_040,3,2026-07-10 13:56:56,enter,4.76,0,6,4
user_040,3,2026-07-10 13:57:01,click,4.94,0,1,4
user_040,4,2026-07-10 13:57:06,click,5.05,0,6,4
user_040,5,2026-07-10 13:57:11,click,5.25,0,3,4
user_040,5,2026-07-10 13:57:16,exit,1.6,0,3,4
user_041,4,2026-07-10 13:58:03,enter,3.7,0,6,3
user_041,4,2026-07-10 13:58:07,click,6.03,0,6,3
user_041,4,2026-07-10 13:58:13,click,5.37,0,7,3
user_041,4,2026-07-10 13:58:18,exit,1.62,1,7,3
user_042,5,2026-07-10 13:59:03,enter,3.34,0,6,1
user_042,5,2026-07-10 13:59:06,click,5.04,0,6,1
user_042,5,2026-07-10 13:59:11,click,5.66,0,8,1
user_042,5,2026-07-10 13:59:17,click,5.3,0,4,1
user_042,5,2026-07-10 13:59:22,exit,0.96,1,4,1
user_043,1,2026-07-10 13:59:41,enter,2.78,0,6,4
user_043,1,2026-07-10 13:59:44,click,3.79,0,4,4
user_043,2,2026-07-10 13:59:48,click,2.87,0,1,4
user_043,3,2026-07-10 13:59:50,click,4.34,0,3,4
user_043,3,2026-07-10 13:59:55,click,4.19,0,6,4
user_043,4,2026-07-10 13:59:59,click,3.72,0,2,4
user_043,5,2026-07-10 14:00:03,exit,0.78,1,2,4
user_044,3,2026-07-10 14:00:18,enter,2.53,0,6,1
user_044,3,2026-07-10 14:00:21,exit,0.7,1,6,1
user_045,3,2026-07-10 14:01:10,enter,3.0,0,6,1
user_045,3,2026-07-10 14:01:13,click,3.78,0,2,1
user_045,3,2026-07-10 14:01:16,click,2.98,0,9,1
user_045,3,2026-07-10 14:01:19,click,2.49,0,3,1
user_045,4,2026-07-10 14:01:22,click,2.59,0,2,1
user_045,4,2026-07-10 14:01:24,click,4.15,0,2,1
user_045,4,2026-07-10 14:01:29,click,3.96,0,4,1
user_045,4,2026-07-10 14:01:33,click,3.39,0,2,1
user_045,4,2026-07-10 14:01:36,click,3.21,0,4,1
user_045,5,2026-07-10 14:01:39,click,4.49,0,2,1
user_045,5,2026-07-10 14:01:44,click,3.35,0,2,1
user_045,5,2026-07-10 14:01:47,exit,1.0,0,2,1
user_046,4,2026-07-10 14:02:41,enter,3.9,0,6,2
user_046,4,2026-07-10 14:02:45,exit,0.7,1,6,2
user_047,3,2026-07-10 14:03:08,enter,2.76,0,6,1
user_047,3,2026-07-10 14:03:10,click,2.31,0,9,1
user_047,4,2026-07-10 14:03:13,click,4.83,0,5,1
user_047,4,2026-07-10 14:03:18,click,4.31,0,8,1
user_047,4,2026-07-10 14:03:22,click,4.88,0,8,1
user_047,4,2026-07-10 14:03:27,click,5.44,0,10,1
user_047,4,2026-07-10 14:03:32,click,4.42,0,6,1
user_047,4,2026-07-10 14:03:37,click,5.08,0,10,1
user_047,4,2026-07-10 14:03:42,click,4.52,0,3,1
user_047,4,2026-07-10 14:03:46,click,3.03,0,1,1
user_047,5,2026-07-10 14:03:49,click,4.91,0,8,1
user_047,5,2026-07-10 14:03:54,click,4.82,0,5,1
user_047,5,2026-07-10 14:03:59,exit,0.86,0,5,1
user_048,2,2026-07-10 14:04:31,enter,4.14,0,6,5
user_048,2,2026-07-10 14:04:35,click,4.67,0,10,5
user_048,3,2026-07-10 14:04:40,click,8.04,0,9,5
user_048,3,2026-07-10 14:04:48,click,8.57,0,10,5
user_048,3,2026-07-10 14:04:56,click,4.45,0,6,5
user_048,4,2026-07-10 14:05:01,click,5.97,0,2,5
user_048,5,2026-07-10 14:05:07,exit,1.72,1,2,5
user_049,5,2026-07-10 14:05:52,enter,2.0,0,6,1
user_049,5,2026-07-10 14:05:54,click,2.42,0,4,1
user_049,5,2026-07-10 14:05:57,click,5.77,0,4,1
user_049,5,2026-07-10 14:06:03,click,4.56,0,1,1
user_049,5,2026-07-10 14:06:07,click,4.31,0,7,1
user_049,5,2026-07-10 14:06:11,click,2.92,0,2,1
user_049,5,2026-07-10 14:06:14,exit,1.0,0,2,1
user_050,4,2026-07-10 14:06:51,enter,4.19,0,6,3
user_050,4,2026-07-10 14:06:56,click,6.31,0,1,3
user_050,4,2026-07-10 14:07:02,click,3.89,0,9,3
user_050,4,2026-07-10 14:07:06,click,5.96,0,10,3
user_050,4,2026-07-10 14:07:12,click,4.82,0,9,3
user_050,4,2026-07-10 14:07:16,click,5.58,0,3,3
user_050,4,2026-07-10 14:07:22,click,6.36,0,9,3
user_050,4,2026-07-10 14:07:28,exit,1.46,1,9,3
user_051,3,2026-07-10 14:07:46,enter,4.4,0,6,3
user_051,3,2026-07-10 14:07:50,click,5.17,0,9,3
user_051,4,2026-07-10 14:07:55,click,8.31,0,4,3
user_051,4,2026-07-10 14:08:04,click,7.3,0,7,3
user_051,4,2026-07-10 14:08:11,click,6.59,0,1,3
user_051,5,2026-07-10 14:08:18,exit,1.34,1,1,3
user_052,4,2026-07-10 14:09:11,enter,4.05,0,6,1
user_052,4,2026-07-10 14:09:15,click,5.04,0,2,1
user_052,4,2026-07-10 14:09:20,click,3.77,0,7,1
user_052,5,2026-07-10 14:09:24,click,5.48,0,8,1
user_052,5,2026-07-10 14:09:29,click,5.08,0,1,1
user_052,5,2026-07-10 14:09:34,click,5.69,0,5,1
user_052,5,2026-07-10 14:09:40,click,3.52,0,6,1
user_052,5,2026-07-10 14:09:44,exit,0.87,0,6,1
user_053,5,2026-07-10 14:10:32,enter,3.74,0,6,2
user_053,5,2026-07-10 14:10:36,exit,0.73,1,6,2
user_054,4,2026-07-10 14:11:14,enter,1.84,0,6,3
user_054,4,2026-07-10 14:11:16,exit,0.67,1,6,3
user_055,4,2026-07-10 14:12:03,enter,2.0,0,6,3
user_055,4,2026-07-10 14:12:05,exit,0.83,1,6,3
user_056,1,2026-07-10 14:12:48,enter,3.36,0,6,5
user_056,1,2026-07-10 14:12:52,click,3.31,0,8,5
user_056,2,2026-07-10 14:12:55,click,3.1,0,9,5
user_056,2,2026-07-10 14:12:58,click,3.45,0,7,5
user_056,3,2026-07-10 14:13:02,click,3.81,0,3,5
user_056,4,2026-07-10 14:13:05,click,5.29,0,5,5
user_056,5,2026-07-10 14:13:11,click,6.45,0,8,5
user_056,5,2026-07-10 14:13:17,click,3.79,0,3,5
user_056,5,2026-07-10 14:13:21,exit,1.02,0,3,5
user_057,3,2026-07-10 14:13:40,enter,3.09,0,6,2
user_057,3,2026-07-10 14:13:43,click,4.61,0,10,2
user_057,4,2026-07-10 14:13:48,click,5.59,0,3,2
user_057,4,2026-07-10 14:13:53,click,3.2,0,1,2
user_057,5,2026-07-10 14:13:56,click,4.3,0,3,2
user_057,5,2026-07-10 14:14:01,exit,1.3,0,3,2
user_058,5,2026-07-10 14:14:33,enter,2.51,0,6,2
user_058,5,2026-07-10 14:14:35,click,5.5,0,7,2
user_058,5,2026-07-10 14:14:41,exit,0.77,1,7,2
user_059,5,2026-07-10 14:15:24,enter,2.25,0,6,3
user_059,5,2026-07-10 14:15:26,click,3.93,0,6,3
user_059,5,2026-07-10 14:15:30,click,3.29,0,3,3
user_059,5,2026-07-10 14:15:33,exit,0.93,0,3,3
user_060,5,2026-07-10 14:16:29,enter,1.5,0,6,5
user_060,5,2026-07-10 14:16:31,click,7.36,0,10,5
user_060,5,2026-07-10 14:16:38,click,4.04,0,10,5
user_060,5,2026-07-10 14:16:42,exit,1.13,0,10,5
user_061,5,2026-07-10 14:16:59,enter,3.07,0,6,1
user_061,5,2026-07-10 14:17:02,click,5.8,0,6,1
user_061,5,2026-07-10 14:17:08,click,6.68,0,9,1
user_061,5,2026-07-10 14:17:15,click,5.74,0,3,1
user_061,5,2026-07-10 14:17:20,click,5.39,0,3,1
user_061,5,2026-07-10 14:17:26,exit,0.75,0,3,1
user_062,2,2026-07-10 14:17:56,enter,1.62,0,6,1
user_062,2,2026-07-10 14:17:57,click,3.68,0,1,1
user_062,3,2026-07-10 14:18:01,click,4.02,0,10,1
user_062,3,2026-07-10 14:18:05,click,4.84,0,4,1
user_062,3,2026-07-10 14:18:10,click,3.42,0,5,1
user_062,4,2026-07-10 14:18:13,click,3.74,0,4,1
user_062,5,2026-07-10 14:18:17,click,3.91,0,8,1
user_062,5,2026-07-10 14:18:21,exit,0.74,0,8,1
user_063,3,2026-07-10 14:19:17,enter,2.52,0,6,4
user_063,3,2026-07-10 14:19:19,click,2.35,0,1,4
user_063,4,2026-07-10 14:19:21,click,4.76,0,1,4
user_063,4,2026-07-10 14:19:26,exit,0.62,1,1,4
user_064,5,2026-07-10 14:20:20,enter,4.92,0,6,5
user_064,5,2026-07-10 14:20:25,click,3.78,0,9,5
user_064,5,2026-07-10 14:20:29,exit,0.92,0,9,5
user_065,3,2026-07-10 14:21:27,enter,3.87,0,6,5
user_065,3,2026-07-10 14:21:31,click,4.53,0,4,5
user_065,4,2026-07-10 14:21:36,exit,1.09,1,4,5
user_066,3,2026-07-10 14:22:00,enter,3.71,0,6,4
user_066,3,2026-07-10 14:22:04,click,4.34,0,10,4
user_066,4,2026-07-10 14:22:08,click,4.05,0,2,4
user_066,5,2026-07-10 14:22:12,click,5.62,0,4,4
user_066,5,2026-07-10 14:22:18,click,4.0,0,3,4
user_066,5,2026-07-10 14:22:22,exit,1.08,0,3,4
user_067,3,2026-07-10 14:23:08,enter,1.83,0,6,1
user_067,3,2026-07-10 14:23:10,click,2.64,0,9,1
user_067,3,2026-07-10 14:23:12,click,4.08,0,3,1
user_067,3,2026-07-10 14:23:16,click,3.86,0,9,1
user_067,3,2026-07-10 14:23:20,click,2.91,0,3,1
user_067,3,2026-07-10 14:23:23,click,4.68,0,2,1
user_067,3,2026-07-10 14:23:28,exit,1.11,1,2,1
